step,wall_time,metric_name,value
366,1758585013.0034683,val_loss_step,0.04568038880825043
367,1758585013.0235953,val_loss_step,0.052368976175785065
368,1758585013.0456245,val_loss_step,0.052378829568624496
369,1758585013.0700254,val_loss_step,0.04831788316369057
370,1758585013.0974202,val_loss_step,0.04779587313532829
371,1758585013.1176412,val_loss_step,0.04307147487998009
372,1758585013.1378462,val_loss_step,0.04779424890875816
373,1758585013.1635377,val_loss_step,0.0424429289996624
374,1758585013.1842744,val_loss_step,0.04481411725282669
375,1758585013.2043612,val_loss_step,0.048334140330553055
376,1758585013.2257843,val_loss_step,0.04472123458981514
377,1758585013.25108,val_loss_step,0.04678807780146599
378,1758585013.2788732,val_loss_step,0.04795234277844429
379,1758585013.298613,val_loss_step,0.04394044727087021
380,1758585013.318198,val_loss_step,0.04602956399321556
381,1758585013.3418953,val_loss_step,0.04357310011982918
382,1758585013.361757,val_loss_step,0.04618699848651886
383,1758585013.3812118,val_loss_step,0.04777783527970314
384,1758585013.4025707,val_loss_step,0.047137800604104996
385,1758585013.4479868,val_loss_step,0.04740655794739723
386,1758585013.486338,val_loss_step,0.04998933896422386
387,1758585013.5137835,val_loss_step,0.046302635222673416
388,1758585013.5348907,val_loss_step,0.046601928770542145
389,1758585013.5565624,val_loss_step,0.049465976655483246
390,1758585013.5765347,val_loss_step,0.0471561960875988
391,1758585013.5963004,val_loss_step,0.05182129517197609
1875,1758585013.5987294,val_loss_epoch,0.04995313286781311
1875,1758585013.5987647,epoch,6.0
1876,1758585033.069468,lr-Adam,6.721069075865671e-05
1876,1758585033.0695262,lr-Adam-momentum,0.8999999761581421
1879,1758585033.5937817,train_loss,0.05207398906350136
1879,1758585033.5938823,epoch,7.0
1889,1758585034.218067,train_loss,0.04875730350613594
1889,1758585034.2181249,epoch,7.0
1899,1758585034.8306155,train_loss,0.04687511548399925
1899,1758585034.83067,epoch,7.0
1909,1758585035.477045,train_loss,0.050070296972990036
1909,1758585035.4770973,epoch,7.0
1919,1758585036.089566,train_loss,0.05380226671695709
1919,1758585036.089619,epoch,7.0
1929,1758585036.7093914,train_loss,0.053336553275585175
1929,1758585036.7094445,epoch,7.0
1939,1758585037.3262885,train_loss,0.050857190042734146
1939,1758585037.3263428,epoch,7.0
1949,1758585037.9490857,train_loss,0.04996713250875473
1949,1758585037.9491491,epoch,7.0
1959,1758585038.5601783,train_loss,0.053757939487695694
1959,1758585038.5602307,epoch,7.0
1969,1758585039.1829367,train_loss,0.049375567585229874
1969,1758585039.1829915,epoch,7.0
1979,1758585039.7971344,train_loss,0.049752671271562576
1979,1758585039.7971885,epoch,7.0
1989,1758585040.4189897,train_loss,0.054215509444475174
1989,1758585040.4190414,epoch,7.0
1999,1758585041.0293193,train_loss,0.0547092966735363
1999,1758585041.0293734,epoch,7.0
2009,1758585041.6459208,train_loss,0.05255348980426788
2009,1758585041.6459749,epoch,7.0
2019,1758585042.2588902,train_loss,0.0554124154150486
2019,1758585042.2589443,epoch,7.0
2029,1758585042.8775702,train_loss,0.05029796063899994
2029,1758585042.877623,epoch,7.0
2039,1758585043.5140471,train_loss,0.05074930563569069
2039,1758585043.5140994,epoch,7.0
2049,1758585044.1363068,train_loss,0.05198964849114418
2049,1758585044.136364,epoch,7.0
2059,1758585044.7507162,train_loss,0.055367469787597656
2059,1758585044.75077,epoch,7.0
2069,1758585045.3707147,train_loss,0.049878090620040894
2069,1758585045.3707669,epoch,7.0
2079,1758585045.9841292,train_loss,0.049419764429330826
2079,1758585045.9841835,epoch,7.0
2089,1758585046.6000543,train_loss,0.04986397922039032
2089,1758585046.6001081,epoch,7.0
2099,1758585047.2106318,train_loss,0.05722779780626297
2099,1758585047.2106853,epoch,7.0
2109,1758585047.827375,train_loss,0.0500732958316803
2109,1758585047.827438,epoch,7.0
2119,1758585048.4410613,train_loss,0.05489986389875412
2119,1758585048.4411225,epoch,7.0
2129,1758585049.0615444,train_loss,0.05595505237579346
2129,1758585049.0616062,epoch,7.0
2139,1758585049.7019367,train_loss,0.050776273012161255
2139,1758585049.7019918,epoch,7.0
392,1758585050.2387202,val_loss_step,0.05264664813876152
393,1758585050.259712,val_loss_step,0.05471714213490486
394,1758585050.3064737,val_loss_step,0.05923246964812279
395,1758585050.3377767,val_loss_step,0.05669118091464043
396,1758585050.3668382,val_loss_step,0.05563110485672951
397,1758585050.3962705,val_loss_step,0.0592632070183754
398,1758585050.4171011,val_loss_step,0.0567663200199604
399,1758585050.4377768,val_loss_step,0.05801406875252724
400,1758585050.4596426,val_loss_step,0.05485870689153671
401,1758585050.4795067,val_loss_step,0.05876842141151428
402,1758585050.5066826,val_loss_step,0.04937584325671196
403,1758585050.5270526,val_loss_step,0.04718884825706482
404,1758585050.5485804,val_loss_step,0.046010930091142654
405,1758585050.5761702,val_loss_step,0.044218555092811584
406,1758585050.5968382,val_loss_step,0.043939344584941864
407,1758585050.6173975,val_loss_step,0.04779311269521713
408,1758585050.6388614,val_loss_step,0.052280623465776443
409,1758585050.6587965,val_loss_step,0.05107507482171059
410,1758585050.6852074,val_loss_step,0.05282631888985634
411,1758585050.7053437,val_loss_step,0.047577280551195145
412,1758585050.7273083,val_loss_step,0.04908514395356178
413,1758585050.7540967,val_loss_step,0.051774296909570694
414,1758585050.7739675,val_loss_step,0.05085811764001846
415,1758585050.7939126,val_loss_step,0.05252544581890106
416,1758585050.815411,val_loss_step,0.047416217625141144
417,1758585050.8356144,val_loss_step,0.05512411147356033
418,1758585050.8662224,val_loss_step,0.04548630490899086
419,1758585050.8861437,val_loss_step,0.048231352120637894
420,1758585050.9059668,val_loss_step,0.04758123680949211
421,1758585050.9335334,val_loss_step,0.05499935895204544
422,1758585050.9534783,val_loss_step,0.045022230595350266
423,1758585050.9736369,val_loss_step,0.051857125014066696
424,1758585050.9950688,val_loss_step,0.052179139107465744
425,1758585051.0148563,val_loss_step,0.047605015337467194
426,1758585051.04429,val_loss_step,0.04709291458129883
427,1758585051.064524,val_loss_step,0.042771078646183014
428,1758585051.084679,val_loss_step,0.04772961884737015
429,1758585051.1139956,val_loss_step,0.041974831372499466
430,1758585051.1352026,val_loss_step,0.04367212951183319
431,1758585051.1556857,val_loss_step,0.04700426384806633
432,1758585051.177254,val_loss_step,0.0439983606338501
433,1758585051.1974623,val_loss_step,0.04597713425755501
434,1758585051.2256198,val_loss_step,0.04764731973409653
435,1758585051.2462175,val_loss_step,0.042396485805511475
436,1758585051.266578,val_loss_step,0.045461077243089676
437,1758585051.2952363,val_loss_step,0.04241219535470009
438,1758585051.316048,val_loss_step,0.04551072418689728
439,1758585051.336262,val_loss_step,0.04670891910791397
440,1758585051.3583553,val_loss_step,0.04742879793047905
441,1758585051.3789115,val_loss_step,0.047461625188589096
442,1758585051.4036202,val_loss_step,0.04927549511194229
443,1758585051.423073,val_loss_step,0.04614291340112686
444,1758585051.4424627,val_loss_step,0.045730095356702805
445,1758585051.4669294,val_loss_step,0.04868125915527344
446,1758585051.4862912,val_loss_step,0.04706009477376938
447,1758585051.5061657,val_loss_step,0.05201128497719765
2143,1758585051.508433,val_loss_epoch,0.04933515191078186
2143,1758585051.508482,epoch,7.0
2144,1758585070.954827,lr-Adam,6.721069075865671e-05
2144,1758585070.9548974,lr-Adam-momentum,0.8999999761581421
2149,1758585071.6066504,train_loss,0.05243650823831558
2149,1758585071.6067576,epoch,8.0
2159,1758585072.2238271,train_loss,0.053764522075653076
2159,1758585072.2238808,epoch,8.0
2169,1758585072.8454432,train_loss,0.052805304527282715
2169,1758585072.8454905,epoch,8.0
2179,1758585073.4631057,train_loss,0.05228353291749954
2179,1758585073.463143,epoch,8.0
2189,1758585074.108852,train_loss,0.055662352591753006
2189,1758585074.1088896,epoch,8.0
2199,1758585074.761931,train_loss,0.051882367581129074
2199,1758585074.7619853,epoch,8.0
2209,1758585075.3690565,train_loss,0.05410739406943321
2209,1758585075.3691103,epoch,8.0
2219,1758585075.9865994,train_loss,0.05578438937664032
2219,1758585075.986652,epoch,8.0
2229,1758585076.623215,train_loss,0.05192435532808304
2229,1758585076.6232684,epoch,8.0
2239,1758585077.238897,train_loss,0.04976337030529976
2239,1758585077.2389517,epoch,8.0
2249,1758585077.8545675,train_loss,0.05740128085017204
2249,1758585077.8546221,epoch,8.0
2259,1758585078.4686656,train_loss,0.05614557862281799
2259,1758585078.468719,epoch,8.0
2269,1758585079.1105099,train_loss,0.05089220404624939
2269,1758585079.1105697,epoch,8.0
2279,1758585079.7317665,train_loss,0.05073027312755585
2279,1758585079.731834,epoch,8.0
2289,1758585080.3481963,train_loss,0.05420824885368347
2289,1758585080.34825,epoch,8.0
2299,1758585080.9676611,train_loss,0.05048860237002373
2299,1758585080.967721,epoch,8.0
2309,1758585081.610168,train_loss,0.053389787673950195
2309,1758585081.6102219,epoch,8.0
2319,1758585082.248599,train_loss,0.04940579831600189
2319,1758585082.2486534,epoch,8.0
2329,1758585082.8650138,train_loss,0.053729332983493805
2329,1758585082.8650846,epoch,8.0
2339,1758585083.4828463,train_loss,0.05755161866545677
2339,1758585083.4828994,epoch,8.0
2349,1758585084.1207511,train_loss,0.05282049998641014
2349,1758585084.120805,epoch,8.0
2359,1758585084.7362795,train_loss,0.05269888415932655
2359,1758585084.7363405,epoch,8.0
2369,1758585085.3516622,train_loss,0.05502801388502121
2369,1758585085.3517148,epoch,8.0
2379,1758585085.9693122,train_loss,0.05188879370689392
2379,1758585085.9693656,epoch,8.0
2389,1758585086.6057434,train_loss,0.049268633127212524
2389,1758585086.605799,epoch,8.0
2399,1758585087.2403817,train_loss,0.05366181954741478
2399,1758585087.2404394,epoch,8.0
2409,1758585087.843144,train_loss,0.05067204311490059
2409,1758585087.8431964,epoch,8.0
448,1758585088.2506557,val_loss_step,0.05248498544096947
449,1758585088.2946522,val_loss_step,0.055221349000930786
450,1758585088.315063,val_loss_step,0.060208335518836975
451,1758585088.3350391,val_loss_step,0.05756346881389618
452,1758585088.355039,val_loss_step,0.05706319585442543
453,1758585088.3750143,val_loss_step,0.059504274278879166
454,1758585088.395123,val_loss_step,0.0572948157787323
455,1758585088.4169765,val_loss_step,0.059170473366975784
456,1758585088.436666,val_loss_step,0.055611658841371536
457,1758585088.47498,val_loss_step,0.05878986790776253
458,1758585088.494901,val_loss_step,0.049127936363220215
459,1758585088.5144317,val_loss_step,0.04807206988334656
460,1758585088.5343313,val_loss_step,0.04602314531803131
461,1758585088.5541718,val_loss_step,0.044230006635189056
462,1758585088.5738463,val_loss_step,0.04399288445711136
463,1758585088.5951371,val_loss_step,0.0485575906932354
464,1758585133.0811038,val_loss_step,0.052377235144376755
465,1758585133.1367714,val_loss_step,0.050723642110824585
466,1758585133.1652672,val_loss_step,0.054384347051382065
467,1758585133.1881309,val_loss_step,0.04776334390044212
468,1758585133.2083433,val_loss_step,0.04836561530828476
469,1758585133.2289543,val_loss_step,0.05254754424095154
470,1758585133.2494006,val_loss_step,0.05054359883069992
471,1758585133.2719615,val_loss_step,0.052929483354091644
472,1758585133.2932389,val_loss_step,0.04776093736290932
473,1758585133.3467572,val_loss_step,0.054803524166345596
474,1758585133.3754616,val_loss_step,0.04572607949376106
475,1758585133.399007,val_loss_step,0.04793614149093628
476,1758585133.4197059,val_loss_step,0.048071350902318954
477,1758585133.4406812,val_loss_step,0.05493638291954994
478,1758585133.46167,val_loss_step,0.04627060145139694
479,1758585133.4842255,val_loss_step,0.052018966525793076
480,1758585133.5051212,val_loss_step,0.051744431257247925
481,1758585133.5445611,val_loss_step,0.04776214808225632
482,1758585133.5660336,val_loss_step,0.04682281240820885
483,1758585133.5866716,val_loss_step,0.04227381944656372
484,1758585133.6069934,val_loss_step,0.047380730509757996
485,1758585133.6273646,val_loss_step,0.041634391993284225
486,1758585133.648333,val_loss_step,0.04406757280230522
487,1758585133.6720428,val_loss_step,0.04728613793849945
488,1758585133.6951854,val_loss_step,0.04562732204794884
489,1758585133.7361965,val_loss_step,0.04524581879377365
490,1758585133.7588098,val_loss_step,0.04715822637081146
491,1758585133.7812505,val_loss_step,0.042398180812597275
492,1758585133.8031454,val_loss_step,0.045646291226148605
493,1758585133.8256025,val_loss_step,0.0426797941327095
494,1758585133.8466773,val_loss_step,0.045676928013563156
495,1758585133.8683703,val_loss_step,0.04797633737325668
496,1758585133.889857,val_loss_step,0.04691184684634209
497,1758585133.9271033,val_loss_step,0.04669300094246864
498,1758585133.948913,val_loss_step,0.04925450310111046
499,1758585133.9702978,val_loss_step,0.04625541716814041
500,1758585133.9917774,val_loss_step,0.04576798528432846
501,1758585134.0127783,val_loss_step,0.048238735646009445
502,1758585134.0341117,val_loss_step,0.047175485640764236
503,1758585134.0562782,val_loss_step,0.05128810182213783
2411,1758585134.058494,val_loss_epoch,0.04951858893036842
2411,1758585134.0585275,epoch,8.0
2412,1758585134.0618865,lr-Adam,6.721069075865671e-05
2412,1758585134.0619307,lr-Adam-momentum,0.8999999761581421
2419,1758585134.8290322,train_loss,0.05409518629312515
2419,1758585134.8291097,epoch,9.0
2429,1758585135.4500668,train_loss,0.05151814967393875
2429,1758585135.4501195,epoch,9.0
2439,1758585136.0446205,train_loss,0.05349704995751381
2439,1758585136.0446734,epoch,9.0
2449,1758585136.6332512,train_loss,0.05022783577442169
2449,1758585136.6333055,epoch,9.0
2459,1758585137.2462554,train_loss,0.05045793950557709
2459,1758585137.2463083,epoch,9.0
2469,1758585137.8490012,train_loss,0.05137626454234123
2469,1758585137.849051,epoch,9.0
2479,1758585138.4643545,train_loss,0.050966665148735046
2479,1758585138.4644096,epoch,9.0
2489,1758585139.0800645,train_loss,0.05676932632923126
2489,1758585139.080123,epoch,9.0
2499,1758585139.6931338,train_loss,0.052022382616996765
2499,1758585139.693187,epoch,9.0
2509,1758585140.2863734,train_loss,0.04940599203109741
2509,1758585140.2864263,epoch,9.0
2519,1758585140.8863413,train_loss,0.051145076751708984
2519,1758585140.8863952,epoch,9.0
2529,1758585141.5022666,train_loss,0.05521909520030022
2529,1758585141.5023196,epoch,9.0
2539,1758585142.0917823,train_loss,0.04980960488319397
2539,1758585142.091835,epoch,9.0
2549,1758585142.6885054,train_loss,0.05233275890350342
2549,1758585142.688589,epoch,9.0
2559,1758585143.2907064,train_loss,0.05686003714799881
2559,1758585143.29076,epoch,9.0
2569,1758585143.8808532,train_loss,0.0525544136762619
2569,1758585143.8809054,epoch,9.0
2579,1758585144.4738023,train_loss,0.053503844887018204
2579,1758585144.4738564,epoch,9.0
2589,1758585145.0717149,train_loss,0.053896594792604446
2589,1758585145.0717673,epoch,9.0
2599,1758585145.7294922,train_loss,0.05029383674263954
2599,1758585145.7295458,epoch,9.0
2609,1758585146.319044,train_loss,0.05616624280810356
2609,1758585146.3190973,epoch,9.0
2619,1758585146.9108648,train_loss,0.050020474940538406
2619,1758585146.9109318,epoch,9.0
2629,1758585147.5078409,train_loss,0.05161208286881447
2629,1758585147.5078955,epoch,9.0
2639,1758585148.1083932,train_loss,0.05188576504588127
2639,1758585148.1084452,epoch,9.0
2649,1758585148.699634,train_loss,0.05503285676240921
2649,1758585148.6996891,epoch,9.0
2659,1758585149.295657,train_loss,0.050311215221881866
2659,1758585149.2957108,epoch,9.0
2669,1758585149.8917193,train_loss,0.05225014686584473
2669,1758585149.8917754,epoch,9.0
2679,1758585150.470574,train_loss,0.06628948450088501
2679,1758585150.4706302,epoch,9.0
504,1758585150.7624533,val_loss_step,0.052650757133960724
505,1758585150.7893186,val_loss_step,0.05479828640818596
506,1758585150.8152673,val_loss_step,0.059425532817840576
507,1758585150.836306,val_loss_step,0.05642329528927803
508,1758585150.8623993,val_loss_step,0.054805148392915726
509,1758585150.8823469,val_loss_step,0.05920270457863808
510,1758585150.9031088,val_loss_step,0.05652541294693947
511,1758585150.9230864,val_loss_step,0.058799903839826584
512,1758585150.9448102,val_loss_step,0.055440858006477356
513,1758585150.9698598,val_loss_step,0.05899481102824211
514,1758585150.9945111,val_loss_step,0.049136579036712646
515,1758585151.0143886,val_loss_step,0.048511963337659836
516,1758585151.041406,val_loss_step,0.046663571149110794
517,1758585151.0613663,val_loss_step,0.045072223991155624
518,1758585151.0821579,val_loss_step,0.044297631829977036
519,1758585151.1027203,val_loss_step,0.04778248071670532
520,1758585151.1245215,val_loss_step,0.05209474265575409
521,1758585151.1495988,val_loss_step,0.050664085894823074
522,1758585151.1739511,val_loss_step,0.05285854637622833
523,1758585151.1943638,val_loss_step,0.04823555424809456
524,1758585151.223405,val_loss_step,0.04831356182694435
525,1758585151.2438538,val_loss_step,0.05223052203655243
526,1758585151.264254,val_loss_step,0.05069531872868538
527,1758585151.2850432,val_loss_step,0.052181847393512726
528,1758585151.3063314,val_loss_step,0.046898823231458664
529,1758585151.332514,val_loss_step,0.05650930479168892
530,1758585151.3576407,val_loss_step,0.04554271325469017
531,1758585151.378655,val_loss_step,0.04815634340047836
532,1758585151.4048166,val_loss_step,0.04751192778348923
533,1758585151.4251359,val_loss_step,0.0550830140709877
534,1758585151.445202,val_loss_step,0.04480258747935295
535,1758585151.4652865,val_loss_step,0.052121568471193314
536,1758585151.4856973,val_loss_step,0.052933238446712494
537,1758585151.5100095,val_loss_step,0.04781746864318848
538,1758585151.535528,val_loss_step,0.04690586403012276
539,1758585151.5557258,val_loss_step,0.042632196098566055
540,1758585151.5809164,val_loss_step,0.04754849523305893
541,1758585151.6014001,val_loss_step,0.042063094675540924
542,1758585151.6212323,val_loss_step,0.044355928897857666
543,1758585151.6420727,val_loss_step,0.04743492975831032
544,1758585151.662404,val_loss_step,0.044560469686985016
545,1758585151.6867273,val_loss_step,0.045553866773843765
546,1758585151.7122755,val_loss_step,0.04764275997877121
547,1758585151.7323225,val_loss_step,0.04206240177154541
548,1758585151.759118,val_loss_step,0.04584160074591637
549,1758585151.778506,val_loss_step,0.04388483986258507
550,1758585151.799058,val_loss_step,0.04612872749567032
551,1758585151.8192313,val_loss_step,0.046864062547683716
552,1758585151.8398702,val_loss_step,0.04746900126338005
553,1758585151.863519,val_loss_step,0.04679791256785393
554,1758585151.8873403,val_loss_step,0.050609931349754333
555,1758585151.9065545,val_loss_step,0.0458713099360466
556,1758585151.9274762,val_loss_step,0.04616009071469307
557,1758585151.9474328,val_loss_step,0.04832638055086136
558,1758585151.9670975,val_loss_step,0.04722525551915169
559,1758585151.9874237,val_loss_step,0.051765188574790955
2679,1758585151.9898014,val_loss_epoch,0.04948011040687561
2679,1758585151.9898393,epoch,9.0
0,1758585153.3877418,hp_metric,-1.0
0,1758585153.3880634,_hparams_/experiment,0.0
0,1758585153.388077,_hparams_/session_start_info,0.0
0,1758585153.3880837,_hparams_/session_end_info,0.0
0,1758585154.9178863,rmse_average,0.024390000849962234
0,1758585154.9180129,rmse_rank_average,0.20000000298023224
0,1758585154.918059,cosine_logfc,0.7188000082969666
0,1758585154.9180946,cosine_rank_logfc,0.20000000298023224
